air_date,season,episode_overall,episode_in_season,song,original_artist,genre,original_release_year,years_since_release,performed_by,is_cameo,duet_with,version_covered,rerun,video_id,video_url,video_source,video_title,video_views,video_seconds
2024-01-11,5,754,52,Just Cause I Love You,Avery Anna,Country,,,Kelly Clarkson,no,,,no,q6TMH1yzXwo,https://www.youtube.com/watch?v=q6TMH1yzXwo,KC Videos archive,Kellyoke | Just Cause I Love You (Avery Anna),7500,112
2024-01-12,5,755,53,Trouble Blues,Sam Cooke,R&B / Soul,,,Kelly Clarkson,no,,,no,PWOA54qhx9s,https://www.youtube.com/watch?v=PWOA54qhx9s,Courtney O'shea archive,Kellyoke | Trouble Blues (Sam Cooke),5700,137
2024-01-15,5,756,54,Pride (In the Name of Love),U2,Rock,1984,40,Kelly Clarkson,no,,,no,MzKwEM3a-eI,https://www.youtube.com/watch?v=MzKwEM3a-eI,Courtney O'shea archive,Kellyoke | Pride (In the Name Of Love) (U2),10000,110
2024-01-16,5,757,55,Chains,Tina Arena,Rock,1994,30,Kelly Clarkson,no,,,no,xl5dWInersw,https://www.youtube.com/watch?v=xl5dWInersw,KC Videos archive,Kellyoke | Chains (Tina Arena),11000,125
2024-01-17,5,758,56,Riptide,Vance Joy,Folk,2013,11,Kelly Clarkson,no,,,no,wPYRSSg5MLA,https://www.youtube.com/watch?v=wPYRSSg5MLA,KC Videos archive,Kellyoke | Riptide (Vance Joy),14000,107
2024-01-18,5,759,57,Don't Let Go (Love),En Vogue,R&B / Soul,1996,28,Kelly Clarkson,no,,,no,rNvXkYuVz-k,https://www.youtube.com/watch?v=rNvXkYuVz-k,KC Videos archive,Kellyoke | Don't Let Go (En Vogue),20000,134
2024-01-19,5,760,58,My Way,Frank Sinatra,Pop,1969,55,Kelly Clarkson,no,,,no,nYXL0QvO7MM,https://www.youtube.com/watch?v=nYXL0QvO7MM,KC Videos archive,Kellyoke | My Way (Frank Sinatra),119000,101
2024-01-22,5,761,59,Kids in America,Kim Wilde,Pop,1981,43,Kelly Clarkson,no,,,no,Xn7_Hyy2EvY,https://www.youtube.com/watch?v=Xn7_Hyy2EvY,KC Videos archive,Kellyoke | Kids in America (Kim Wilde),4400,106
2024-01-23,5,762,60,Cure for Me,Aurora,Pop,,,Kelly Clarkson,no,,,no,k2YUY_KvXm0,https://www.youtube.com/watch?v=k2YUY_KvXm0,KC Videos archive,Kellyoke | Cure for Me (AURORA),7000,98
2024-01-24,5,763,61,All the Man That I Need,Whitney Houston,Pop,1990,34,Kelly Clarkson,no,,,no,2XaJzLq_veQ,https://www.youtube.com/watch?v=2XaJzLq_veQ,KC Videos archive,Kellyoke | All the Man That I Need (Whitney Houston),13000,110
2024-01-25,5,764,62,Heaven,Niall Horan,Rock,2023,1,Kelly Clarkson,no,,,no,bA4hmaenArA,https://www.youtube.com/watch?v=bA4hmaenArA,Courtney O'shea archive,Kellyoke | Heaven (Niall Horan),3000,140
2024-01-26,5,765,63,Mysterious Ways,U2,Rock,1991,33,Kelly Clarkson,no,,,no,L6r-GxtW2ko,https://www.youtube.com/watch?v=L6r-GxtW2ko,KC Videos archive,Kellyoke | Mysterious Ways (U2),3400,103
2024-01-29,5,766,64,The Way It Is,Bruce Hornsby and the Range,Rock,1986,38,Kelly Clarkson,no,,,no,e9QNfnhWVh4,https://www.youtube.com/watch?v=e9QNfnhWVh4,Courtney O'shea archive,Kellyoke | The Way It Is (Bruce Hornsby),3200,115
2024-01-30,5,767,65,Jaded,Miley Cyrus,Rock,2023,1,Kelly Clarkson,no,,,no,VB5tJhwtYhE,https://www.youtube.com/watch?v=VB5tJhwtYhE,KC Videos archive,Kellyoke | Jaded (Miley Cyrus),5500,120
2024-01-31,5,768,66,Lost and Lookin',Sam Cooke,R&B / Soul,1963,61,Kelly Clarkson,no,,,no,9V5zeKuHdag,https://www.youtube.com/watch?v=9V5zeKuHdag,KC Videos archive,Kellyoke | Lost and Lookin' (Sam Cooke),2800,131
2024-02-01,5,769,67,Quietly Yours,Birdy,Folk,,,Kelly Clarkson,no,,,no,6npjNKX4TZI,https://www.youtube.com/watch?v=6npjNKX4TZI,KC Videos archive,Kellyoke | Quietly Yours (Birdy),5000,105
2024-02-05,5,770,68,Running with the Wolves,Aurora,Pop,2015,9,Kelly Clarkson,no,,,no,X31_KUEa5Hw,https://www.youtube.com/watch?v=X31_KUEa5Hw,Courtney O'shea archive,Kellyoke | Running with the Wolves (Aurora),5900,115
2024-02-06,5,771,69,Comin' Home Baby,Mel Tormé,R&B / Soul,1962,62,Kelly Clarkson,no,,,no,NVAusfd5I8Q,https://www.youtube.com/watch?v=NVAusfd5I8Q,KC Videos archive,Kellyoke | Comin' Home Baby (Mel Tormé),2200,127
2024-02-07,5,772,70,Don't Worry Baby,The Beach Boys,Pop,1964,60,Kelly Clarkson,no,,,no,vG-BWOLf8zU,https://www.youtube.com/watch?v=vG-BWOLf8zU,KC Videos archive,Kellyoke | Don't Worry Baby (The Beach Boys),4300,106
2024-02-08,5,773,71,Blonde,Dogstar,Rock,,,Kelly Clarkson,no,,,no,L037fbk441w,https://www.youtube.com/watch?v=L037fbk441w,The Kelly Clarkson Show (official),Kelly Clarkson Covers 'Blonde' By Dogstar | Kellyoke,136000,120
2024-02-09,5,774,72,My Love Mine All Mine,Mitski,Country,2023,1,Kelly Clarkson,no,,,no,uqpnKkUPl38,https://www.youtube.com/watch?v=uqpnKkUPl38,KC Videos archive,Kellyoke | My Love Mine All Mine (Mitski),20000,110
2024-02-12,5,775,73,It Was a Sin,The Revivalists,Rock,,,Kelly Clarkson,no,,,no,ZYzxphbaRN4,https://www.youtube.com/watch?v=ZYzxphbaRN4,KC Videos archive,Kellyoke | It Was A Sin (The Revivalists),5300,117
2024-02-13,5,776,74,Rock and a Hard Place,Bailey Zimmerman,Country,2022,2,Kelly Clarkson,no,,,no,Nz2A9o7fnMQ,https://www.youtube.com/watch?v=Nz2A9o7fnMQ,KC Videos archive,Kellyoke | Rock and A Hard Place (Bailey Zimmerman),4900,148
2024-02-14,5,777,75,L-O-V-E,Nat King Cole,Jazz / Blues,1964,60,Kelly Clarkson,no,,,no,AxBOMxN0by0,https://www.youtube.com/watch?v=AxBOMxN0by0,KC Videos archive,Kellyoke | L O V E (Nat King Cole),4900,108
2024-02-15,5,778,76,Save Me,Jelly Roll feat. Lainey Wilson,Country,2020,4,Kelly Clarkson,no,,,no,RPfQwGhwjl8,https://www.youtube.com/watch?v=RPfQwGhwjl8,KC Videos archive,Kellyoke | Save Me (Jelly Roll),85000,140
2024-02-16,5,779,77,I'll Always Love You,Taylor Dayne,R&B / Soul,1988,36,Kelly Clarkson,no,Taylor Dayne,,no,KhURx9NvjRM,https://www.youtube.com/watch?v=KhURx9NvjRM,KC Videos archive,Kellyoke | I'll Always Love You [with Taylor Dayne] (Taylor Dayne),11000,205
2024-02-19,5,780,78,Let's Get Loud,Jennifer Lopez,Pop,2000,24,Kelly Clarkson,no,,,no,tGBqxO6exMw,https://www.youtube.com/watch?v=tGBqxO6exMw,KC Videos archive,Kellyoke | Let's Get Loud (Jennifer Lopez),9400,188
2024-02-20,5,781,79,The Right Time,Ray Charles,R&B / Soul,1957,67,Kelly Clarkson,no,,,no,f7bcRmhEjqI,https://www.youtube.com/watch?v=f7bcRmhEjqI,KC Videos archive,Kellyoke | Night Time Is the Right Time (Ray Charles),2700,122
2024-02-21,5,782,80,I Was Wrong,Chris Stapleton,Country,2017,7,Kelly Clarkson,no,,,no,K0_122u58eo,https://www.youtube.com/watch?v=K0_122u58eo,KC Videos archive,Kellyoke | I Was Wrong (Chris Stapleton),3800,123
2024-02-22,5,783,81,Shelter,Ray LaMontagne,Rock,2004,20,Kelly Clarkson,no,,,no,mKNYlMo_hbM,https://www.youtube.com/watch?v=mKNYlMo_hbM,KC Videos archive,Kellyoke | Shelter (Ray LaMontagne),2700,147
2024-02-23,5,784,82,I Can't Stand the Rain,Ann Peebles,R&B / Soul,1973,51,Kelly Clarkson,no,,,no,wJ70TV8dSbw,https://www.youtube.com/watch?v=wJ70TV8dSbw,Courtney O'shea archive,Kellyoke | I Can't Stand the Rain (Ann Peebles),4500,112
2024-02-26,5,785,83,Brighter Than Sunshine,Aqualung,Rock,2003,21,Kelly Clarkson,no,,,no,ZSHPcgXWCOk,https://www.youtube.com/watch?v=ZSHPcgXWCOk,KC Videos archive,Kellyoke | Brighter Than Sunshine (Aqualung),2000,121
2024-02-27,5,786,84,Feather,Sabrina Carpenter,Electronic,2023,1,Kelly Clarkson,no,,,no,hTIh7UfdLHE,https://www.youtube.com/watch?v=hTIh7UfdLHE,KC Videos archive,Kellyoke | Feather (Sabrina Carpenter),4100,122
2024-02-28,5,787,85,When You Say Nothing at All,Keith Whitley,Country,1988,36,Kelly Clarkson,no,,,no,e9Lqe2AznIc,https://www.youtube.com/watch?v=e9Lqe2AznIc,KC Videos archive,Kellyoke | When You Say Nothing at All (Keith Whitley),6800,118
2024-02-29,5,788,86,I Think We're Alone Now,Tommy James and the Shondells,Rock,1967,57,Kelly Clarkson,no,,Tiffany version,no,Qq2lL-p2fvs,https://www.youtube.com/watch?v=Qq2lL-p2fvs,KC Videos archive,Kellyoke | I Think We're Alone Now (Tiffany),9900,116
2024-03-04,5,789,87,Magic,Kelly Clarkson,Pop,2023,1,Kelly Clarkson,no,,,no,JUdqSAo7dJA,https://www.youtube.com/watch?v=JUdqSAo7dJA,KC Videos archive,Kellyoke (Classic) | magic (Kelly Clarkson),3000,128
2024-03-05,5,790,88,Country's Cool Again,Lainey Wilson,Country,,,Kelly Clarkson,no,Lainey Wilson,,no,6GlaY5aDOls,https://www.youtube.com/watch?v=6GlaY5aDOls,KC Videos archive,Kellyoke | Country's Cool Again [with Lainey Wilson] (Lainey Wilson),4800,182
2024-03-06,5,791,89,Carrying Your Love with Me,George Strait,Country,1997,27,Kelly Clarkson,no,,,no,J80Pk8JFZdo,https://www.youtube.com/watch?v=J80Pk8JFZdo,KC Videos archive,Kellyoke | Carrying Your Love with Me (George Strait),3600,125
2024-03-07,5,792,90,Smell Like Smoke,Lainey Wilson,Country,2022,2,Kelly Clarkson,no,,,no,prpUF7kk-5U,https://www.youtube.com/watch?v=prpUF7kk-5U,KC Videos archive,Kellyoke | Smell Like Smoke (Lainey Wilson),2200,115
2024-03-08,5,793,91,1985,Bowling for Soup,Punk,2004,20,Kelly Clarkson,no,,,no,D3y_3qi2uY4,https://www.youtube.com/watch?v=D3y_3qi2uY4,KC Videos archive,Kellyoke | 1985 (Bowling for Soup),40000,117
2024-03-11,5,794,92,Fighter,Christina Aguilera,Rock,2003,21,Kelly Clarkson,no,,,no,t4kHWQROFuM,https://www.youtube.com/watch?v=t4kHWQROFuM,Courtney O'shea archive,Kellyoke | Fighter (Christina Aguilera),336,112
2024-03-12,5,795,93,Favorite Kind of High,Kelly Clarkson,Pop,2023,1,Kelly Clarkson,no,,,no,hgJFebJ0CUo,https://www.youtube.com/watch?v=hgJFebJ0CUo,KC Videos archive,Kellyoke (Classic) | favorite kind of high (Kelly Clarkson),9200,102
2024-03-13,5,796,94,Dose,Teddy Swims,Pop,,,Kelly Clarkson,no,,,no,MUSXOSWybZY,https://www.youtube.com/watch?v=MUSXOSWybZY,KC Videos archive,Kellyoke | Dose (Teddy Swims),3400,116
2024-03-14,5,797,95,White Horse,Chris Stapleton,Country,2023,1,Kelly Clarkson,no,,,no,tmiOIoBhM5Q,https://www.youtube.com/watch?v=tmiOIoBhM5Q,KC Videos archive,Kellyoke | White Horse (Chris Stapleton),4500,120
2024-03-15,5,798,96,Good Vibrations,Marky Mark and the Funky Bunch,Hip hop,1991,33,Kelly Clarkson,no,,,no,j_YbgWHWXqo,https://www.youtube.com/watch?v=j_YbgWHWXqo,Courtney O'shea archive,Kellyoke | Good Vibrations (Marky Mark and the Funky Bunch),3800,111
2024-03-18,5,799,97,The Bones,Maren Morris,Pop,2019,5,Kelly Clarkson,no,,,no,znp79ecJFtA,https://www.youtube.com/watch?v=znp79ecJFtA,KC Videos archive,Kellyoke | The Bones (Maren Morris),5000,108
2024-03-19,5,800,98,Wide Awake,Katy Perry,Pop,2012,12,Kelly Clarkson,no,,,no,idMhBUUjL4g,https://www.youtube.com/watch?v=idMhBUUjL4g,KC Videos archive,Kellyoke | Wide Awake (Katy Perry),12000,142
2024-03-20,5,801,99,Black Horse and the Cherry Tree,KT Tunstall,Rock,2005,19,Kelly Clarkson,no,,,no,zaDS1EnVfpM,https://www.youtube.com/watch?v=zaDS1EnVfpM,Xavier Del Cid archive,Kelly Clarkson Covers 'Black Horse and the Cherry Tree' By KT Tunstall l  Kellyoke,352,140
2024-03-21,5,802,100,Boondocks,Little Big Town,Country,2005,19,Kelly Clarkson,no,,,no,GWIoBcUTndU,https://www.youtube.com/watch?v=GWIoBcUTndU,KC Videos archive,Kellyoke | Boondocks (Little Big Town),5700,115
2024-03-22,5,803,101,I Can't Stand the Rain,Ann Peebles,R&B / Soul,1973,51,Kelly Clarkson,no,,,no,wJ70TV8dSbw,https://www.youtube.com/watch?v=wJ70TV8dSbw,KC Videos archive,Kellyoke | I Can't Stand the Rain (Ann Peebles),4500,132
2024-03-25,5,804,102,Beggin',The Four Seasons,R&B / Soul,1967,57,Kelly Clarkson,no,,Måneskin version,no,VgzK7Isxcz0,https://www.youtube.com/watch?v=VgzK7Isxcz0,KC Videos archive,Kellyoke | Beggin' (Måneskin),49000,109
2024-03-26,5,805,103,Too Cool to Die,Post Malone,Pop,2015,9,Kelly Clarkson,no,,,no,D9GYngwZHNo,https://www.youtube.com/watch?v=D9GYngwZHNo,KC Videos archive,Kellyoke | Too Cool To Die (Post Malone),5900,109
2024-03-27,5,806,104,I Hate Love,Kelly Clarkson feat. Steve Martin,Pop,2023,1,Kelly Clarkson,no,,,no,vl9YjopUrL8,https://www.youtube.com/watch?v=vl9YjopUrL8,KC Videos archive,Kellyoke (Classic) | i hate love,3800,125
2024-03-28,5,807,105,What Was I Made For?,Billie Eilish,Pop,2023,1,Kelly Clarkson,no,,,no,IfhCnxN6c5M,https://www.youtube.com/watch?v=IfhCnxN6c5M,KC Videos archive,Kellyoke | What Was I Made For (Billie Eilish),12000,126
2024-03-29,5,808,106,Stay High,Brittany Howard,R&B / Soul,2019,5,Kelly Clarkson,no,Brittany Howard,,no,F04YW04xqoM,https://www.youtube.com/watch?v=F04YW04xqoM,KC Videos archive,Kellyoke | Stay High [with Brittany Howard] (Brittany Howard),53000,177
2024-04-01,5,809,107,I Dare You,Kelly Clarkson,Pop,2020,4,Kelly Clarkson,no,,,no,f_cxABWIA9E,https://www.youtube.com/watch?v=f_cxABWIA9E,KC Videos archive,Kellyoke (Classic) | I Dare You (Appelle Ton Amour),5200,132
2024-04-02,5,810,108,Somebody Like You,Keith Urban,Country,2002,22,Kelly Clarkson,no,,,no,RWk6pYTMArI,https://www.youtube.com/watch?v=RWk6pYTMArI,KC Videos archive,Kellyoke | Somebody Like You (Keith Urban),10000,122
2024-04-03,5,811,109,Die For You,Joji,R&B / Soul,2022,2,Kelly Clarkson,no,,,no,XfUGjWKVuOE,https://www.youtube.com/watch?v=XfUGjWKVuOE,KC Videos archive,Kellyoke | Die For You (Joji),5300,114
2024-04-04,5,812,110,Be Still,Kelly Clarkson,Jazz / Blues,,,Kelly Clarkson,no,,,no,bXFLwlDi9hk,https://www.youtube.com/watch?v=bXFLwlDi9hk,KC Videos archive,Kellyoke (Classic) | Be Still,3800,122
2024-04-05,5,813,111,Over the Rainbow,Judy Garland,Pop,,,Kelly Clarkson,no,,,no,qgaPMLUiKSM,https://www.youtube.com/watch?v=qgaPMLUiKSM,KC Videos archive,Kellyoke | Over the Rainbow (Judy Garland),7000,128
2024-04-08,5,814,112,Edge of Midnight,Miley Cyrus,Pop,,,Kelly Clarkson,no,,,no,Y9KYcD8iy0c,https://www.youtube.com/watch?v=Y9KYcD8iy0c,KC Videos archive,Kellyoke | Edge of Midnight (Miley Cyrus ft  Stevie Nicks),6300,112
2024-04-09,5,815,113,Me,Kelly Clarkson,Pop,2023,1,Kelly Clarkson,no,,,no,38ORpvag7c0,https://www.youtube.com/watch?v=38ORpvag7c0,KC Videos archive,Kellyoke (Classic) | me,10000,147
2024-04-10,5,816,114,Some Things I'll Never Know,Teddy Swims,Pop,,,Kelly Clarkson,no,,,no,rhgL6iSEB2g,https://www.youtube.com/watch?v=rhgL6iSEB2g,KC Videos archive,Kellyoke | Some Things I'll Never Know (Teddy Swims),9000,123
2024-04-11,5,817,115,Mind Your Own Business,Hank Williams,Country,1949,75,Kelly Clarkson,no,,,no,VHZGl85eQ2s,https://www.youtube.com/watch?v=VHZGl85eQ2s,KC Videos archive,Kellyoke | Mind Your Own Business (Hank Williams),3300,112
2024-04-12,5,818,116,Ain't Nobody,Rufus,R&B / Soul,1983,41,Kelly Clarkson,no,,,no,OshioKEUELM,https://www.youtube.com/watch?v=OshioKEUELM,KC Videos archive,Kellyoke | Ain't Nobody (Chaka Khan),12000,112
2024-04-15,5,819,117,Apologies,Grace Potter and the Nocturnals,Rock,2007,17,Kelly Clarkson,no,,,no,fzilPH9C4e0,https://www.youtube.com/watch?v=fzilPH9C4e0,KC Videos archive,Kellyoke | Apologies (Grace Potter & the Nocturnals),2600,110
2024-04-16,5,820,118,Get on Your Feet,Gloria Estefan,Pop,1989,35,Kelly Clarkson,no,,,no,yoUaHPBb5-o,https://www.youtube.com/watch?v=yoUaHPBb5-o,KC Videos archive,Kellyoke | Get On Your Feet (Gloria Estefan),5600,112
2024-04-17,5,821,119,Invincible,Kelly Clarkson,Pop,2015,9,Kelly Clarkson,no,,,no,uMBwMiDiB70,https://www.youtube.com/watch?v=uMBwMiDiB70,KC Videos archive,Kellyoke (Classic) | Invincible,5000,131
2024-04-18,5,822,120,Remember Me,Coco,,2017,7,Kelly Clarkson,no,,,no,WoPnNQE9mDc,https://www.youtube.com/watch?v=WoPnNQE9mDc,KC Videos archive,Kellyoke | Remember Me (from Coco),5300,75
2024-04-19,5,823,121,Used to Be Young,Miley Cyrus,Pop,2023,1,Kelly Clarkson,no,,,no,ELKJ9XUXpx4,https://www.youtube.com/watch?v=ELKJ9XUXpx4,KC Videos archive,Kellyoke | Used To Be Young (Miley Cyrus),10000,103
2024-04-22,5,824,122,Why Don't We Just Dance,Josh Turner,Country,2009,15,Kelly Clarkson,no,,,no,lBaMMdupE4I,https://www.youtube.com/watch?v=lBaMMdupE4I,KC Videos archive,Kellyoke | Why Don't We Just Dance (Josh Turner),4800,119
2024-04-23,5,825,123,It Was Almost Like a Song,Ronnie Milsap,Country,1977,47,Kelly Clarkson,no,,,no,mf2dFCLq9kU,https://www.youtube.com/watch?v=mf2dFCLq9kU,KC Videos archive,Kellyoke | It Was Almost Like A Song (Ronnie Milsap),9800,129
2024-04-24,5,826,124,Can't Catch Me Now,Olivia Rodrigo,Rock,2023,1,Kelly Clarkson,no,,,no,ZSeNP_WiAM0,https://www.youtube.com/watch?v=ZSeNP_WiAM0,KC Videos archive,Kellyoke | Can't Catch Me Now (Olivia Rodrigo),3600,118
2024-04-25,5,827,125,Get Yourself Another Fool,Sam Cooke,R&B / Soul,,,Kelly Clarkson,no,,,no,Dz4eNdcurbM,https://www.youtube.com/watch?v=Dz4eNdcurbM,KC Videos archive,Kellyoke | Get Yourself Another Fool (Sam Cooke),4600,124
2024-04-26,5,828,126,The Heart of the Matter,Don Henley,Rock,1990,34,Kelly Clarkson,no,,,no,F9J_JGXwmTo,https://www.youtube.com/watch?v=F9J_JGXwmTo,KC Videos archive,Kellyoke | The Heart of the Matter (Don Henley),15000,122
2024-04-29,5,829,127,All About That Bass,Meghan Trainor,Pop,2014,10,Kelly Clarkson,no,Meghan Trainor,,no,7RnwPf9dxhM,https://www.youtube.com/watch?v=7RnwPf9dxhM,KC Videos archive,Kellyoke | All About That Bass [with Meghan Trainor] (Meghan Trainor),5600,166
2024-04-30,5,830,128,Chemical,Post Malone,Rock,2023,1,Kelly Clarkson,no,,,no,EpyDraMmoYg,https://www.youtube.com/watch?v=EpyDraMmoYg,KC Videos archive,Kellyoke | Chemical (Post Malone),6600,106
2024-05-01,5,831,129,Till You Love Me,Reba McEntire,Country,1994,30,Kelly Clarkson,no,,,no,vi9oORDC9w8,https://www.youtube.com/watch?v=vi9oORDC9w8,KC Videos archive,Kellyoke | Till You Love Me (Reba McEntire),9600,96
2024-05-02,5,832,130,Fix You,Coldplay,Rock,2005,19,Kelly Clarkson,no,,,no,z3Ev9lBCiOM,https://www.youtube.com/watch?v=z3Ev9lBCiOM,KC Videos archive,Kellyoke | Fix You (Coldplay),9500,128
2024-05-03,5,833,131,Let Him Fly,Patty Griffin,Folk,1996,28,Kelly Clarkson,no,,,no,LBPSnXC1GYE,https://www.youtube.com/watch?v=LBPSnXC1GYE,KC Videos archive,Kellyoke | Let Him Fly (Patty Griffin),6300,128
2024-05-06,5,834,132,Sad but True,Metallica,Metal,1993,31,Kelly Clarkson,no,,,no,bh5vWljggmM,https://www.youtube.com/watch?v=bh5vWljggmM,KC Videos archive,Kellyoke | Sad But True (Metallica),40000,111
2024-05-07,5,835,133,Two Story House,Lainey Wilson,Country,,,Kelly Clarkson,no,,,no,EikAE2WATx4,https://www.youtube.com/watch?v=EikAE2WATx4,KC Videos archive,Kellyoke | Two Story House (Lainey Wilson),4200,106
2024-05-08,5,836,134,Behind These Hazel Eyes,Kelly Clarkson,Rock,2005,19,Kelly Clarkson,no,,,no,ixYJO8p8R1g,https://www.youtube.com/watch?v=ixYJO8p8R1g,KC Videos archive,Kellyoke (Classic) | Behind These Hazel Eyes,57000,117
2024-05-09,5,837,135,She's Not the Cheatin' Kind,Brooks & Dunn,Country,1994,30,Kelly Clarkson,no,,,no,bTmEerVGBIY,https://www.youtube.com/watch?v=bTmEerVGBIY,KC Videos archive,Kellyoke | She's Not the Cheatin' Kind (Brooks & Dunn),4800,126
2024-05-10,5,838,136,Beggin for Thread,Banks,Pop,2014,10,Kelly Clarkson,no,,,no,I-osm7kykyA,https://www.youtube.com/watch?v=I-osm7kykyA,KC Videos archive,Kellyoke | Beggin' for Thread (Banks),9800,118
2024-05-13,5,839,137,Better Place,NSYNC,Pop,2023,1,Kelly Clarkson,no,,,no,ibfhLnvdHzc,https://www.youtube.com/watch?v=ibfhLnvdHzc,KC Videos archive,Kellyoke | Better Place (*NSYNC),2600,113
2024-05-14,5,840,138,Cry,Kelly Clarkson,Rock,2024,0,Kelly Clarkson,no,,,no,pMxJS8yrl6s,https://www.youtube.com/watch?v=pMxJS8yrl6s,KC Videos archive,Kellyoke (Classic) | Cry,9300,128
2024-05-15,5,841,139,Say It Ain't So,Weezer,Rock,1995,29,Kelly Clarkson,no,Weezer,,no,KbNbYc_9wMM,https://www.youtube.com/watch?v=KbNbYc_9wMM,KC Videos archive,Kellyoke | Say It Ain't So [with Weezer] (Weezer),1900,138
2024-05-16,5,842,140,bad idea right?,Olivia Rodrigo,Punk,2023,1,Kelly Clarkson,no,,,no,RMOrPwKSAtI,https://www.youtube.com/watch?v=RMOrPwKSAtI,KC Videos archive,Kellyoke | bad idea right? (Olivia Rodrigo),5100,111
2024-05-17,5,843,141,Not Today,Kelly Clarkson,Rock,2007,17,Kelly Clarkson,no,,,no,l5yRI7GkcuM,https://www.youtube.com/watch?v=l5yRI7GkcuM,KC Videos archive,Kellyoke (Classic) | Not Today,3500,121
2024-05-20,5,844,142,Something Real,Post Malone,Pop,,,Kelly Clarkson,no,,,no,tgvtliO5Jtk,https://www.youtube.com/watch?v=tgvtliO5Jtk,KC Videos archive,Kellyoke | Something Real (Post Malone),5900,110
2024-05-21,5,845,143,You Love Who You Love,Zara Larsson,Pop,2024,0,Kelly Clarkson,no,,,no,qsknds-b6Nk,https://www.youtube.com/watch?v=qsknds-b6Nk,KC Videos archive,Kellyoke | You Love Who You Love (Zara Larsson),3000,121
2024-05-22,5,846,144,Addicted,Kelly Clarkson,Rock,2004,20,Kelly Clarkson,no,,,no,7ZVj_lNX0mI,https://www.youtube.com/watch?v=7ZVj_lNX0mI,KC Videos archive,Kellyoke (Classics) | Addicted,17000,153
2024-05-23,5,847,145,Breakeven,The Script,Rock,2008,16,Kelly Clarkson,no,,,no,Npt8nXMGFF0,https://www.youtube.com/watch?v=Npt8nXMGFF0,KC Videos archive,Kellyoke | Breakeven (The Script),51000,110
2024-05-24,5,848,146,Bloom,Aqyila,,,,Kelly Clarkson,no,,,no,QoBAEyKAPpQ,https://www.youtube.com/watch?v=QoBAEyKAPpQ,KC Videos archive,Kellyoke | Bloom (The Paper Kites),3900,118
2024-05-28,5,849,147,Make You Feel My Love,Bob Dylan,Folk,,,Kelly Clarkson,no,Ben Platt,,no,R7TvyUR3LWY,https://www.youtube.com/watch?v=R7TvyUR3LWY,Other upload,,,
2024-05-29,5,850,148,On My Own,Patti LaBelle & Michael McDonald,Pop,1986,38,Kelly Clarkson,no,Patti LaBelle,Reba McEntire version,no,uQaJDF9nnh0,https://www.youtube.com/watch?v=uQaJDF9nnh0,KC Videos archive,Kellyoke | On My Own [with Patti LaBelle] (Patti LaBelle),2200,148
2024-05-30,5,851,149,Whyyawannabringmedown,Kelly Clarkson,Punk,2009,15,Kelly Clarkson,no,,,no,BH3k4w39YiY,https://www.youtube.com/watch?v=BH3k4w39YiY,Xavier Del Cid archive,Kellyoke (Classic) | Whyyouwannbringmedown,4500,168
2024-05-31,5,852,150,Come Rain or Come Shine,Johnny Mercer,,1946,78,Kelly Clarkson,no,,,no,7EG6ZJRuRf8,https://www.youtube.com/watch?v=7EG6ZJRuRf8,KC Videos archive,Kellyoke | Come Rain or Come Shine,2900,119
2024-06-03,5,853,151,Becky's So Hot,Fletcher,Pop,2022,2,Kelly Clarkson,no,,,no,R2jj4tMGuhM,https://www.youtube.com/watch?v=R2jj4tMGuhM,The Kelly Clarkson Show (official),'Becky's So Hot' By FLETCHER | Kelly Clarkson Cover | Kellyoke,101000,125
2024-06-04,5,854,152,Beautiful Disaster,Kelly Clarkson,Pop,,,Kelly Clarkson,no,,,no,p15jAt426Uk,https://www.youtube.com/watch?v=p15jAt426Uk,KC Videos archive,Kellyoke (Classic) | Beautiful Disaster,187000,186
2024-06-05,5,855,153,I Will Wait,Mumford & Sons,Folk,2012,12,Kelly Clarkson,no,,,no,_XmirZfaJBE,https://www.youtube.com/watch?v=_XmirZfaJBE,KC Videos archive,Kellyoke | I Will Wait (Mumford & Sons),9900,128
2024-06-06,5,856,154,Blaze of Glory,Jon Bon Jovi,Rock,1990,34,Kelly Clarkson,no,,,no,kSjqKxk0cVo,https://www.youtube.com/watch?v=kSjqKxk0cVo,Xavier Del Cid archive,Kelly Clarkson Covers 'Blaze of Glory' By Jon Bon Jovi l Kellyoke,73,140
2024-06-10,5,857,155,Big Time,Peter Gabriel,Rock,1986,38,Kelly Clarkson,no,,,no,XgcEbPcIHXE,https://www.youtube.com/watch?v=XgcEbPcIHXE,KC Videos archive,Kellyoke | Big Time (LP),2600,130
